CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;GRUPO_DFP;MOEDA;ESCALA_MOEDA;ORDEM_EXERC;DT_FIM_EXERC;CD_CONTA;DS_CONTA;VL_CONTA;ST_CONTA_FIXA
00.000.000/0001-91;2019-12-31;2;BCO BRASIL S.A.;001023;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2019-12-31;2.08.07;Ajustes Acumulados de Conversão;0.0000000000;S
00.000.000/0001-91;2019-12-31;2;BCO BRASIL S.A.;001023;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2018-12-31;2.08.08;Outros Resultados Abrangentes;-16481925.0000000000;S
00.000.000/0001-91;2019-12-31;2;BCO BRASIL S.A.;001023;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2019-12-31;2.08.08;Outros Resultados Abrangentes;-23386544.0000000000;S
00.000.000/0001-91;2019-12-31;2;BCO BRASIL S.A.;001023;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2018-12-31;2.08.09;Participação dos Acionistas Não Controladores;2647056.0000000000;S
00.000.000/0001-91;2019-12-31;2;BCO BRASIL S.A.;001023;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2019-12-31;2.08.09;Participação dos Acionistas Não Controladores;2236641.0000000000;S
00.000.208/0001-00;2019-12-31;3;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2018-12-31;2;Passivo Total;15308862.0000000000;S
00.000.208/0001-00;2019-12-31;3;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2019-12-31;2;Passivo Total;17058749.0000000000;S
00.000.208/0001-00;2019-12-31;3;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2018-12-31;2.01;Passivos Financeiros ao Valor Justo através do Resultado;0.0000000000;S
00.000.208/0001-00;2019-12-31;3;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2019-12-31;2.01;Passivos Financeiros ao Valor Justo através do Resultado;0.0000000000;S
00.000.208/0001-00;2019-12-31;3;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2018-12-31;2.02;Outros Passivos Financeiros Designados ao Valor Justo através do Resultado;0.0000000000;S
00.000.208/0001-00;2019-12-31;3;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2019-12-31;2.02;Outros Passivos Financeiros Designados ao Valor Justo através do Resultado;0.0000000000;S
00.000.208/0001-00;2019-12-31;3;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2018-12-31;2.03;Passivos Financeiros ao Custo Amortizado;11818051.0000000000;S
00.000.208/0001-00;2019-12-31;3;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2019-12-31;2.03;Passivos Financeiros ao Custo Amortizado;12949947.0000000000;S
