CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;GRUPO_DFP;MOEDA;ESCALA_MOEDA;ORDEM_EXERC;DT_INI_EXERC;DT_FIM_EXERC;CD_CONTA;DS_CONTA;VL_CONTA;ST_CONTA_FIXA
00.000.000/0001-91;2021-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2021-01-01;2021-12-31;6.02.09;Alienação de investimentos;0.0000000000;N
00.000.000/0001-91;2021-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2020-01-01;2020-12-31;6.02.10;Aquisição de intangíveis;-2068206.0000000000;N
00.000.000/0001-91;2021-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2021-01-01;2021-12-31;6.02.10;Aquisição de intangíveis;-3174802.0000000000;N
00.000.000/0001-91;2021-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2020-01-01;2020-12-31;6.02.11;Caixa recebido na redução de capital da BB Seguridade;1791795.0000000000;N
00.000.000/0001-91;2021-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2021-01-01;2021-12-31;6.02.11;Caixa recebido na redução de capital da BB Seguridade;0.0000000000;N
00.000.000/0001-91;2021-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2020-01-01;2020-12-31;6.03;Caixa Líquido Atividades de Financiamento;-16986108.0000000000;S
00.000.000/0001-91;2021-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2021-01-01;2021-12-31;6.03;Caixa Líquido Atividades de Financiamento;-23134171.0000000000;S
00.000.000/0001-91;2021-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2020-01-01;2020-12-31;6.03.01;(Redução) Aumento em obrigações por dívida subordinada;-4861276.0000000000;N
00.000.000/0001-91;2021-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2021-01-01;2021-12-31;6.03.01;(Redução) Aumento em obrigações por dívida subordinada;-14391465.0000000000;N
00.000.000/0001-91;2021-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2020-01-01;2020-12-31;6.03.02;(Redução) Aumento em instrumentos híbridos de capital e dívida;-7925255.0000000000;N
00.000.000/0001-91;2021-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2021-01-01;2021-12-31;6.03.02;(Redução) Aumento em instrumentos híbridos de capital e dívida;-2287741.0000000000;N
00.000.000/0001-91;2021-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2020-01-01;2020-12-31;6.03.03;(Aquisição) alienação de ações em tesouraria;0.0000000000;N
00.000.000/0001-91;2021-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2021-01-01;2021-12-31;6.03.03;(Aquisição) alienação de ações em tesouraria;0.0000000000;N
00.000.000/0001-91;2021-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2020-01-01;2020-12-31;6.03.04;Juros sobre o capital próprio pagos;-4199577.0000000000;N
00.000.000/0001-91;2021-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2021-01-01;2021-12-31;6.03.04;Juros sobre o capital próprio pagos;-6454965.0000000000;N
00.000.000/0001-91;2021-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2020-01-01;2020-12-31;6.04;Variação Cambial s/ Caixa e Equivalentes;10741051.0000000000;S
00.000.000/0001-91;2021-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2021-01-01;2021-12-31;6.04;Variação Cambial s/ Caixa e Equivalentes;2306688.0000000000;S
00.000.000/0001-91;2021-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2020-01-01;2020-12-31;6.05;Aumento (Redução) de Caixa e Equivalentes;103687515.0000000000;S
00.000.000/0001-91;2021-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2021-01-01;2021-12-31;6.05;Aumento (Redução) de Caixa e Equivalentes;-121862412.0000000000;S
00.000.000/0001-91;2021-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2020-01-01;2020-12-31;6.05.01;Saldo Inicial de Caixa e Equivalentes;69713238.0000000000;S
00.000.000/0001-91;2021-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2021-01-01;2021-12-31;6.05.01;Saldo Inicial de Caixa e Equivalentes;173400753.0000000000;S
